,best_NN_score_alpha1.5
76032,3.8037586
76033,4.8500485
76034,11.752622
76035,13.901423
76036,9.440417
76037,4.1806946
76038,23.651169
76039,6.532079
76040,9.604602
76041,4.6938434
76042,20.003267
76043,14.3271675
76044,9.799058
76045,17.594736
76046,8.94094
76047,9.794547
76048,11.409793
76049,6.6823554
76050,10.693669
76051,21.90117
76052,8.609123
76053,10.160882
76054,10.691222
76055,4.284541
76056,10.617262
76057,15.025965
76058,16.627707
76059,10.404
76060,10.315259
76061,12.521491
76062,10.394537
76063,18.172102
76064,13.961747
76065,11.815132
76066,14.68349
76067,9.9117985
76068,11.281945
76069,23.08875
76070,5.0513678
76071,14.769935
76072,9.922951
76073,4.3801785
76074,4.2676463
76075,7.9350667
76076,13.813161
76077,12.98305
76078,4.379338
76079,13.033502
76080,16.1348
76081,11.433234
76082,9.101037
76083,11.132896
76084,14.588979
76085,10.716695
76086,8.021844
76087,15.772427
76088,4.350657
76089,7.551211
76090,18.33921
76091,23.790663
76092,12.413044
76093,13.543826
76094,17.57816
76095,12.67852
76096,10.975133
76097,14.415658
76098,5.6322236
76099,12.311302
76100,7.2532086
76101,8.875953
76102,10.079028
76103,4.9406633
76104,8.791902
76105,24.26425
76106,4.676802
76107,19.223177
76108,14.938537
76109,14.988534
76110,19.670465
76111,6.308807
76112,15.436259
76113,19.0593
76114,11.570762
76115,8.164644
76116,16.511616
76117,6.9698215
76118,11.696456
76119,10.619769
76120,6.2913833
76121,5.374655
76122,18.938026
76123,16.77268
76124,9.539687
76125,11.28704
76126,21.524734
76127,5.322641
76128,14.700048
76129,11.90123
76130,10.352307
76131,21.84152
76132,4.344161
76133,12.353738
76134,16.051449
76135,4.624568
76136,9.708056
76137,9.700928
76138,9.983598
76139,16.132101
76140,11.966994
76141,5.9998956
76142,10.193152
76143,15.114743
76144,12.160417
76145,9.691754
76146,6.712207
76147,19.40941
76148,3.7906325
76149,14.200083
76150,9.07936
76151,13.052631
76152,10.611973
76153,10.562575
76154,8.203956
76155,9.964475
76156,7.205414
76157,11.417575
76158,10.913983
76159,18.984367
76160,11.20523
76161,14.140332
76162,8.981404
76163,10.051217
76164,17.573242
76165,13.031791
76166,4.454609
76167,4.9276404
76168,10.53129
76169,10.398194
76170,13.648431
76171,13.93877
76172,4.893936
76173,6.82182
76174,6.6817136
76175,4.8048143
76176,4.7408123
76177,5.8686347
76178,14.39429
76179,14.500609
76180,6.828008
76181,11.191488
76182,12.529989
76183,9.530603
76184,15.741143
76185,14.805493
76186,4.680512
76187,23.379395
76188,11.44629
76189,19.033266
76190,19.714
76191,6.180094
76192,16.412304
76193,15.877703
76194,10.566125
76195,11.398713
76196,19.090622
76197,11.08728
76198,12.235438
76199,11.754891
76200,9.342729
76201,18.452778
76202,6.229997
76203,16.662817
76204,13.171177
76205,16.200628
76206,11.614693
76207,6.4967256
76208,7.056003
76209,14.348132
76210,10.094774
76211,10.609562
76212,5.265692
76213,4.393922
76214,5.61611
76215,12.539833
76216,10.091584
76217,11.941873
76218,8.526446
76219,17.608187
76220,18.221373
76221,9.508067
76222,11.779883
76223,9.780164
76224,10.63251
76225,20.508486
76226,20.021425
76227,4.792759
76228,10.72194
76229,12.868518
76230,15.973135
76231,11.961838
76232,11.280321
76233,8.846446
76234,17.398056
76235,9.7840395
76236,8.706158
76237,9.484349
76238,5.7971916
76239,17.696308
76240,11.0677595
76241,11.615627
76242,6.7028813
76243,9.380998
76244,6.8144975
76245,16.120613
76246,16.748127
76247,3.8149602
76248,14.070435
76249,10.542619
76250,4.511644
76251,21.225029
76252,19.183744
76253,8.479735
76254,12.367066
76255,4.4336596
76256,13.777909
76257,11.005585
76258,10.404174
76259,11.157943
76260,5.473785
76261,10.347383
76262,12.484342
76263,19.777094
76264,10.73194
76265,13.783905
76266,15.756595
76267,10.166891
76268,12.830123
76269,13.343309
76270,9.940988
76271,9.342651
76272,8.899823
76273,16.565058
76274,12.127017
76275,11.659263
76276,16.013613
76277,10.399906
76278,20.705393
76279,12.027242
76280,5.9339542
76281,13.373326
76282,4.3996725
76283,11.9894705
76284,8.7924185
76285,15.1808195
76286,10.128491
76287,23.759314
76288,12.181038
76289,8.794124
76290,11.694074
76291,15.011416
76292,10.260694
76293,13.404212
76294,14.218446
76295,3.9133193
76296,16.831114
76297,14.926528
76298,10.580515
76299,5.433465
76300,9.980077
76301,12.571798
76302,6.4619255
76303,14.163177
76304,5.7589617
76305,4.6173534
76306,13.58591
76307,10.939757
76308,19.021826
76309,17.190706
76310,17.520433
76311,16.90336
76312,8.11591
76313,16.02581
76314,11.572364
76315,8.10681
76316,13.770795
76317,10.55608
76318,15.280912
76319,11.243899
76320,8.2878685
76321,3.7349048
76322,16.752726
76323,20.526764
76324,11.228263
76325,17.070292
76326,16.984549
76327,4.3580346
76328,9.7375
76329,11.998484
76330,5.149101
76331,8.804091
76332,5.5667157
76333,13.792262
76334,18.690899
76335,15.042733
76336,10.157777
76337,19.379408
76338,18.92947
76339,4.736524
76340,24.621227
76341,16.163555
76342,14.42415
76343,5.8660264
76344,13.57462
76345,10.098506
76346,15.070746
76347,8.87947
76348,5.028397
76349,20.484156
76350,12.292197
76351,4.363403
76352,31.640985
76353,12.284238
76354,5.6456547
76355,8.713904
76356,9.052795
76357,14.383209
76358,17.921688
76359,11.149791
76360,15.17541
76361,19.985647
76362,4.6151786
76363,20.696402
76364,13.362979
76365,7.067982
76366,9.459492
76367,10.242405
76368,21.26692
76369,7.094556
76370,16.055317
76371,15.983708
76372,10.033591
76373,9.3324175
76374,13.201371
76375,13.184217
76376,6.104785
76377,10.887425
76378,9.720561
76379,6.9434667
76380,11.479882
76381,14.907714
76382,8.52319
76383,9.792523
76384,12.168529
76385,13.793845
76386,7.6545115
76387,5.0345936
76388,12.983444
76389,10.765335
76390,4.0010953
76391,14.642409
76392,16.972235
76393,4.1626534
76394,6.137883
76395,14.871778
76396,14.494794
76397,10.410199
76398,9.813054
76399,5.4448
76400,23.881702
76401,8.908391
76402,8.395628
76403,9.130958
76404,20.62949
76405,13.152843
76406,12.640443
76407,11.103199
76408,4.9619803
76409,16.08398
76410,8.280265
76411,4.46444
76412,16.68072
76413,5.05167
76414,18.962553
76415,11.801648
76416,9.354117
76417,13.666284
76418,9.65797
76419,14.68043
76420,11.451063
76421,6.5281224
76422,5.3230376
76423,9.947009
76424,7.636438
76425,19.758402
76426,8.925622
76427,16.99498
76428,3.2115614
76429,22.48754
76430,4.8199077
76431,4.103287
76432,11.455634
76433,5.1789303
76434,14.030719
76435,15.55452
76436,12.387183
76437,9.956465
76438,11.133531
76439,19.297405
76440,5.91084
76441,11.019454
76442,12.899806
76443,11.149796
76444,14.398268
76445,16.361519
76446,10.04082
76447,18.212471
76448,6.702648
76449,9.71772
76450,12.4622135
76451,11.819346
76452,13.081115
76453,5.187778
76454,10.405538
76455,12.266576
76456,10.428766
76457,11.074366
76458,12.287262
76459,9.794284
76460,9.856564
76461,13.095442
76462,7.665939
76463,10.910107
76464,11.760408
76465,11.674134
76466,10.987065
76467,4.709225
76468,12.553718
76469,11.398641
76470,15.474688
76471,5.5947337
76472,18.230497
76473,19.146729
76474,5.040179
76475,11.200427
76476,5.053475
76477,9.813176
76478,5.29919
76479,12.548255
76480,7.165107
76481,5.3238807
76482,18.319012
76483,9.58939
76484,14.953126
76485,10.946603
76486,12.444778
76487,4.535604
76488,19.253134
76489,18.374294
76490,15.277434
76491,9.756382
76492,4.008734
76493,15.654935
76494,11.614629
76495,9.613679
76496,21.328161
76497,17.096113
76498,8.834738
76499,16.692965
76500,10.7364435
76501,11.407495
76502,11.2645445
76503,10.243184
76504,17.073042
76505,12.156966
76506,4.7716265
76507,9.244983
76508,12.905434
76509,7.1183662
76510,11.573527
76511,15.710354
76512,10.574768
76513,15.333247
76514,7.087272
76515,5.2673497
76516,17.754457
76517,17.63097
76518,13.649565
76519,8.059783
76520,12.307796
76521,16.559813
76522,9.1192045
76523,12.050464
76524,10.898827
76525,5.0592284
76526,3.9507458
76527,5.3670955
76528,7.135632
76529,4.7641
76530,12.093009
76531,12.0358925
76532,3.8432276
76533,9.441283
76534,5.0169415
76535,5.5042157
76536,15.208522
76537,12.274057
76538,3.903705
76539,13.533277
76540,6.280573
76541,10.924559
76542,6.2078357
76543,19.018131
76544,11.905156
76545,18.819048
76546,16.329403
76547,19.521122
76548,4.0458717
76549,11.922221
76550,15.806314
76551,13.095543
76552,20.449669
76553,11.41976
76554,4.863093
76555,12.525955
76556,22.555132
76557,11.287594
76558,5.578612
76559,8.689757
76560,6.561611
76561,5.6436276
76562,17.196156
76563,15.453341
76564,10.276347
76565,11.585096
76566,17.845127
76567,4.673407
76568,11.359867
76569,10.362696
76570,13.416539
76571,8.893529
76572,11.451801
76573,13.986865
76574,10.40722
76575,5.4859605
76576,13.432284
76577,9.745055
76578,11.04876
76579,14.022387
76580,7.9302125
76581,20.86569
76582,12.435166
76583,19.568403
76584,11.729201
76585,5.9056315
76586,14.60269
76587,12.284475
76588,8.467086
76589,11.229835
76590,5.122111
76591,18.138226
76592,17.54299
76593,6.9638896
76594,22.881865
76595,20.04223
76596,10.134561
76597,10.543862
76598,13.174312
76599,15.518132
76600,10.6723585
76601,10.090751
76602,9.3115
76603,9.391885
76604,15.829577
76605,19.19351
76606,5.396798
76607,17.538969
76608,12.009374
76609,12.95375
76610,10.787197
76611,10.617862
76612,21.503777
76613,16.081993
76614,12.982189
76615,10.621736
76616,11.457213
76617,12.741821
76618,8.248247
76619,4.546648
76620,4.312077
76621,9.839576
76622,5.605663
76623,17.09343
76624,16.387339
76625,5.539847
76626,8.562816
76627,10.942907
76628,8.887141
76629,16.997068
76630,16.76649
76631,3.4280558
76632,21.536045
76633,20.84965
76634,5.1879992
76635,17.519037
76636,4.7351823
76637,10.941801
76638,18.922998
76639,15.90136
76640,18.19256
76641,12.905316
76642,14.770447
76643,6.2686143
76644,14.257603
76645,12.885631
76646,12.036815
76647,15.01319
76648,23.335945
76649,19.745394
76650,3.9391122
76651,13.961802
76652,15.237481
76653,12.684659
76654,5.183207
76655,5.8234105
76656,12.98589
76657,10.842796
76658,16.551706
76659,4.9093537
76660,4.670893
76661,5.0771003
76662,3.8139677
76663,4.7734947
76664,13.415896
76665,12.954795
76666,6.5634904
76667,11.076678
76668,19.73503
76669,9.959305
76670,3.9674566
76671,11.859586
76672,10.497497
76673,6.4137397
76674,7.5908217
76675,14.970858
76676,14.188113
76677,8.7646055
76678,15.205372
76679,9.735595
76680,7.535685
76681,8.988854
76682,21.042273
76683,13.974643
76684,12.330974
76685,3.6788535
76686,11.127537
76687,12.570783
76688,5.243358
76689,11.926297
76690,18.175148
76691,10.57611
76692,22.084164
76693,12.880224
76694,3.9019058
76695,10.430991
76696,5.5879426
76697,7.784951
76698,17.302996
76699,4.7903676
76700,5.9954085
76701,5.163299
76702,14.640908
76703,9.224479
76704,4.2790914
76705,7.1512036
76706,11.096192
76707,22.924395
76708,4.9375653
76709,4.864797
76710,5.8693523
76711,8.780367
76712,12.874491
76713,11.868185
76714,11.458455
76715,11.1055155
76716,16.623262
76717,10.346973
76718,7.3869977
76719,5.6347833
76720,4.696077
76721,10.195067
76722,8.214581
76723,9.926053
76724,4.096955
76725,23.484037
76726,5.324849
76727,13.252419
76728,10.163873
76729,10.25601
76730,15.428531
76731,10.97574
76732,11.96021
76733,20.912481
76734,10.74691
76735,4.5393004
76736,11.02733
76737,6.481055
76738,13.780124
76739,14.130556
76740,9.74035
76741,8.365216
76742,11.363866
76743,17.617771
76744,4.8765655
76745,11.736798
76746,11.94141
76747,9.566295
76748,9.099267
76749,14.117085
76750,16.79551
76751,3.5636227
76752,15.810301
76753,15.085833
76754,10.137577
76755,16.71264
76756,13.59124
76757,4.1609144
76758,8.895271
76759,4.66288
76760,3.5726423
76761,6.579396
76762,10.893514
76763,13.702647
76764,12.227189
76765,4.734876
76766,12.131154
76767,13.47354
76768,9.672536
76769,11.332987
76770,7.260639
76771,13.748067
76772,11.7834635
76773,4.5229425
76774,10.331383
76775,10.415825
76776,13.049453
76777,16.029716
76778,19.716177
76779,14.580695
76780,9.108417
76781,4.7621603
76782,18.902296
76783,16.003756
76784,12.864826
76785,10.059993
76786,5.64381
76787,5.327045
76788,13.902387
76789,10.388151
76790,14.638516
76791,9.864586
76792,9.281765
76793,19.72137
76794,21.778702
76795,6.840216
76796,9.24854
76797,9.3197975
76798,8.16625
76799,16.91944
76800,16.263208
76801,14.571228
76802,5.0228972
76803,11.990511
76804,10.194227
76805,12.50254
76806,14.711515
76807,11.772317
76808,10.0646305
76809,21.08193
76810,13.508142
76811,7.599473
76812,7.5951858
76813,4.61068
76814,11.752479
76815,4.1946073
76816,11.301246
76817,12.346478
76818,8.077604
76819,8.763881
76820,15.078179
76821,10.1592245
76822,14.715518
76823,3.4900045
76824,18.065315
76825,12.244015
76826,18.78989
76827,11.215222
76828,6.3650393
76829,7.6115403
76830,19.804853
76831,17.402636
76832,4.665963
76833,14.399774
76834,16.213882
76835,4.273237
76836,13.29006
76837,15.581195
76838,10.253936
76839,25.332136
76840,6.9650283
76841,13.675486
76842,16.726736
76843,13.543579
76844,5.3375545
76845,6.15151
76846,11.057282
76847,10.982621
76848,11.325148
76849,14.417831
76850,11.689486
76851,18.126106
76852,10.910501
76853,16.597635
76854,12.215253
76855,19.225885
76856,10.470666
76857,13.9307165
76858,13.804193
76859,15.359765
76860,17.043306
76861,11.263806
76862,7.06302
76863,13.448154
76864,9.631101
76865,11.664864
76866,18.662502
76867,10.711829
76868,14.744164
76869,14.853408
76870,9.959922
76871,6.0181193
76872,4.0375285
76873,19.949642
76874,11.993088
76875,9.926431
76876,12.037026
76877,14.229284
76878,3.7105818
76879,4.3704863
76880,10.427711
76881,17.995653
76882,10.728203
76883,6.2651324
76884,21.866678
76885,3.7222085
76886,8.330517
76887,17.312937
76888,14.221664
76889,13.248606
76890,14.166642
76891,6.4553995
76892,10.475095
76893,5.6592736
76894,14.706998
76895,6.598666
76896,9.231878
76897,11.376622
76898,2.763432
76899,20.487192
76900,18.520987
76901,13.499122
76902,11.219174
76903,10.505162
76904,10.9089985
76905,4.9166474
76906,11.7730875
76907,18.520842
76908,10.664975
76909,20.612108
76910,11.651944
76911,10.50464
76912,5.021641
76913,11.827371
76914,5.5481243
76915,15.961492
76916,11.816712
76917,7.5298486
76918,13.269066
76919,13.664033
76920,5.5715575
76921,12.931832
76922,3.5831532
76923,12.97
76924,18.300482
76925,13.050364
76926,13.638985
76927,10.356074
76928,3.8639572
76929,18.231874
76930,11.766253
76931,4.599936
76932,9.014719
76933,10.20356
76934,14.193262
76935,18.181433
76936,6.470924
76937,10.694065
76938,7.939737
76939,17.175652
76940,4.9786963
76941,18.129072
76942,11.841599
76943,14.674075
76944,12.662861
76945,11.798986
76946,4.7692456
76947,5.1525064
76948,9.825974
76949,22.147245
76950,12.497159
76951,12.723615
76952,8.472176
76953,10.698148
76954,15.58248
76955,16.239244
76956,4.7710557
76957,5.082135
76958,8.733066
76959,11.006592
76960,9.763288
76961,9.640989
76962,20.192266
76963,14.172
76964,6.7434382
76965,8.860692
76966,8.896464
76967,6.242133
76968,7.559242
76969,16.592329
76970,12.431787
76971,5.0421214
76972,12.543956
76973,12.734425
76974,10.16347
76975,4.302358
76976,10.025954
76977,11.815942
76978,7.9986453
76979,21.149828
76980,5.061135
76981,3.665931
76982,12.279529
76983,10.612847
76984,19.538773
76985,17.277498
76986,10.053487
76987,5.5913186
76988,10.045407
76989,17.146372
76990,10.964339
76991,16.276348
76992,9.596243
76993,18.422781
76994,6.8160443
76995,14.931821
76996,11.921759
76997,12.376458
76998,11.0716505
76999,16.377247
77000,9.891118
77001,8.0151825
77002,6.105539
77003,10.37659
77004,12.157056
77005,3.8954926
77006,7.3957767
77007,17.974997
77008,11.968691
77009,5.4304805
77010,10.839627
77011,11.466655
77012,4.8459044
77013,9.423622
77014,15.097221
77015,12.148616
77016,10.389524
77017,4.3029995
77018,15.181881
77019,4.859443
77020,11.773913
77021,18.132088
77022,8.144508
77023,13.4593315
77024,4.853623
77025,9.602162
77026,9.297393
77027,19.886578
77028,10.93736
77029,13.718743
77030,9.37379
77031,4.0202036
77032,10.18827
77033,12.997636
77034,10.188676
77035,15.369742
77036,10.690583
77037,16.375967
77038,10.402183
77039,3.9869466
77040,3.8302445
77041,5.0247316
77042,5.0973387
77043,14.473152
77044,2.7383263
77045,19.11321
77046,20.825218
77047,12.101822
77048,8.316781
77049,7.8313966
77050,12.139096
77051,11.951253
77052,5.8108525
77053,13.19287
77054,6.542572
77055,10.784429
77056,17.987078
77057,14.412612
77058,7.6732707
77059,4.987769
77060,11.727984
77061,17.418327
77062,18.165329
77063,8.834332
77064,14.948468
77065,13.006907
77066,14.696471
77067,14.247256
77068,12.690208
77069,5.5221043
77070,10.366794
77071,7.4061885
77072,17.013893
77073,17.460075
77074,12.292577
77075,5.6098804
77076,4.4896903
77077,18.550121
77078,4.413058
77079,11.150326
77080,12.889968
77081,5.1695075
77082,17.202372
77083,12.001352
77084,12.961853
77085,4.838514
77086,8.374549
77087,14.584399
77088,12.679424
77089,5.6510015
77090,4.966265
77091,11.481742
77092,8.320937
77093,7.5783405
77094,11.8483095
77095,7.59553
77096,4.9889426
77097,12.9338875
77098,11.850695
77099,10.221337
77100,8.35792
77101,7.5746093
77102,17.28298
77103,12.241853
77104,10.1067705
77105,13.759189
77106,10.145654
77107,17.819736
77108,11.967442
77109,15.992291
77110,12.983594
77111,12.293864
77112,10.197242
77113,15.892844
77114,10.583849
77115,6.643213
77116,16.187752
77117,18.35833
77118,13.960317
77119,9.572377
77120,13.915618
77121,12.8068695
77122,5.0720673
77123,6.1005425
77124,7.5760484
77125,7.3736124
77126,14.547227
77127,14.54395
77128,11.746255
77129,4.2666473
77130,5.289587
77131,3.3088036
77132,8.795813
77133,12.613752
77134,10.670089
77135,8.150917
77136,4.474727
77137,13.96417
77138,16.664019
77139,14.277844
77140,11.135122
77141,9.08265
77142,16.79135
77143,9.294275
77144,13.10752
77145,8.788949
77146,8.523792
77147,6.745696
77148,3.549358
77149,10.405162
77150,10.299497
77151,6.2105584
77152,6.262018
77153,17.396038
77154,15.418181
77155,16.57828
77156,8.147755
77157,14.440822
77158,12.263628
77159,12.320365
77160,8.270429
77161,10.538154
77162,16.537539
77163,4.6186395
77164,9.39752
77165,12.595246
77166,10.71542
77167,11.36177
77168,16.215908
77169,10.6379
77170,10.652669
77171,14.064973
77172,14.65623
77173,9.383816
77174,5.074521
77175,5.2127643
77176,3.4401271
77177,13.991831
77178,15.430067
77179,8.8053055
77180,10.286145
77181,19.69856
77182,14.145112
77183,5.508312
77184,10.982198
77185,3.6613963
77186,13.462953
77187,5.021185
77188,13.230969
77189,10.015427
