,best_NN_score_alpha1_5_tr
93906,17.19987
93907,6.571708
93908,15.63472
93909,2.4751532
93910,9.676166
93911,14.412313
93912,14.817744
93913,11.868738
93914,12.020264
93915,9.015654
93916,11.210352
93917,14.640139
93918,14.824263
93919,12.988049
93920,4.443543
93921,16.072752
93922,13.525789
93923,12.22241
93924,13.159359
93925,14.813
93926,9.3615
93927,5.7655363
93928,8.806719
93929,16.035336
93930,9.795025
93931,15.494907
93932,11.405972
93933,11.419586
93934,8.614149
93935,10.1415415
93936,5.7424054
93937,14.762562
93938,10.983358
93939,14.8886595
93940,10.046505
93941,13.466231
93942,4.892024
93943,5.148427
93944,18.211676
93945,10.561201
93946,4.013975
93947,14.423269
93948,4.7357473
93949,15.731345
93950,12.352554
93951,17.98445
93952,10.7790785
93953,16.410141
93954,9.285873
93955,14.154081
93956,12.200486
93957,12.779963
93958,17.66635
93959,10.172483
93960,12.896809
93961,3.1854148
93962,10.0065155
93963,14.581466
93964,7.783945
93965,11.142299
93966,15.394587
93967,6.7199745
93968,20.06536
93969,12.459757
93970,19.412104
93971,12.801057
93972,10.864716
93973,6.8407226
93974,5.3081117
93975,14.900249
93976,13.204666
93977,12.85955
93978,12.563315
93979,15.548942
93980,12.277478
93981,12.177952
93982,15.106204
93983,11.727587
93984,12.238879
93985,9.118349
93986,19.902748
93987,11.0654335
93988,20.581972
93989,12.340163
93990,11.021773
93991,12.784508
93992,4.4427977
93993,18.237236
93994,17.964209
93995,16.344383
93996,5.16891
93997,4.351673
93998,19.677397
93999,4.1955767
94000,14.027195
94001,9.4974575
94002,18.613773
94003,14.670948
94004,10.755945
94005,21.685402
94006,8.005155
94007,14.786757
94008,4.9218693
94009,10.9392185
94010,6.834833
94011,11.319851
94012,9.963964
94013,11.136467
94014,13.629864
94015,9.331131
94016,9.553701
94017,10.694359
94018,9.42849
94019,10.114986
94020,6.4289417
94021,6.6973925
94022,10.645657
94023,9.940266
94024,6.3334627
94025,7.816151
94026,8.891555
94027,17.42956
94028,4.9878726
94029,19.364178
94030,12.928232
94031,14.426746
94032,14.143663
94033,10.749243
94034,12.835878
94035,12.081829
94036,17.87853
94037,11.671379
94038,12.294902
94039,15.2756195
94040,14.407723
94041,10.022289
94042,10.130573
94043,10.19515
94044,8.523084
94045,13.274671
94046,20.82178
94047,4.025264
94048,5.279581
94049,21.513084
94050,17.692415
94051,3.3454635
94052,12.75489
94053,11.827487
94054,8.4275875
94055,18.728542
94056,8.363689
94057,10.766547
94058,10.111441
94059,3.783649
94060,6.3927765
94061,4.5376678
94062,11.377401
94063,4.6068287
94064,11.502558
94065,10.500793
94066,8.869565
94067,10.858968
94068,6.4352055
94069,18.979939
94070,13.188429
94071,7.327921
94072,11.274918
94073,10.038797
94074,18.624538
94075,11.570408
94076,15.125069
94077,9.898131
94078,15.946415
94079,5.158311
94080,13.826995
94081,12.888691
94082,5.669458
94083,8.115843
94084,9.832617
94085,6.589363
94086,7.196546
94087,12.89456
94088,9.514147
94089,16.064732
94090,14.936292
94091,10.532265
94092,9.771904
94093,15.566898
94094,14.821392
94095,12.585113
94096,9.512117
94097,6.6917286
94098,9.414555
94099,10.479794
94100,11.208282
94101,13.169611
94102,11.791695
94103,15.569529
94104,8.041056
94105,9.398715
94106,15.415597
94107,16.937834
94108,2.611964
94109,15.081891
94110,13.330226
94111,7.5546255
94112,8.585061
94113,4.3613553
94114,20.080175
94115,8.632093
94116,4.3227496
94117,9.67834
94118,21.398293
94119,7.025608
94120,11.202628
94121,15.50209
94122,20.209455
94123,10.82196
94124,11.357147
94125,12.125967
94126,2.0339806
94127,9.549558
94128,14.994637
94129,17.503935
94130,9.195672
94131,22.185644
94132,11.313214
94133,16.621254
94134,13.664746
94135,9.177483
94136,10.959054
94137,12.045307
94138,10.40035
94139,18.664288
94140,14.852798
94141,5.101001
94142,19.603628
94143,9.874424
94144,18.862019
94145,17.210432
94146,4.2051535
94147,4.5943356
94148,5.6681786
94149,7.355727
94150,16.562603
94151,11.374535
94152,14.118678
94153,13.613341
94154,7.0107145
94155,10.167835
94156,16.111734
94157,7.513046
94158,14.494628
94159,10.290426
94160,10.629478
94161,8.173625
94162,12.076992
94163,13.443745
94164,4.689045
94165,8.185868
94166,5.366857
94167,14.093299
94168,12.67669
94169,13.526918
94170,8.355726
94171,13.060328
94172,11.053807
94173,9.485335
94174,8.378568
94175,4.5143433
94176,18.06648
94177,8.968441
94178,12.478086
94179,4.8341804
94180,4.112849
94181,17.89685
94182,4.0192523
94183,6.645644
94184,6.4504166
94185,11.54744
94186,15.785843
94187,10.061098
94188,20.690672
94189,5.5470552
94190,14.4924555
94191,4.361735
94192,20.115017
94193,9.330914
94194,5.7321963
94195,12.439293
94196,11.328535
94197,14.763021
94198,4.2782474
94199,8.284217
94200,13.631716
94201,10.2505245
94202,15.563279
94203,15.6176605
94204,15.28035
94205,12.364459
94206,5.9868755
94207,18.027176
94208,13.379848
94209,15.0732765
94210,12.796925
94211,9.870437
94212,13.022815
94213,19.182259
94214,5.024419
94215,5.678683
94216,9.030536
94217,12.4932995
94218,12.959856
94219,13.21988
94220,9.610261
94221,15.540884
94222,10.997757
94223,17.273266
94224,14.205819
94225,20.331654
94226,13.501564
94227,11.929989
94228,5.17459
94229,4.4956474
94230,12.276167
94231,23.035275
94232,10.883277
94233,15.796202
94234,13.515223
94235,11.842223
94236,8.4773445
94237,16.874203
94238,20.734083
94239,11.874409
94240,13.876707
94241,9.632795
94242,12.946313
94243,15.625977
94244,10.843931
94245,8.534868
94246,6.108597
94247,11.023119
94248,12.264273
94249,11.47711
94250,13.66326
94251,8.748684
94252,10.058287
94253,12.686699
94254,3.907297
94255,14.018236
94256,3.9181237
94257,7.5956254
94258,9.994789
94259,16.830772
94260,4.4484367
94261,12.742506
94262,15.759845
94263,19.681091
94264,12.827315
94265,6.5428057
94266,14.345439
94267,10.990604
94268,10.669356
94269,16.875647
94270,7.181143
94271,9.482601
94272,6.8014646
94273,9.580404
94274,9.293916
94275,11.342415
94276,11.012192
94277,21.755672
94278,11.313301
94279,17.334991
94280,4.448873
94281,12.235485
94282,11.593466
94283,18.788305
94284,9.429407
94285,4.512251
94286,7.2000465
94287,9.44368
94288,13.787089
94289,20.70405
94290,10.88023
94291,13.326782
94292,3.827199
94293,10.65113
94294,10.788767
94295,5.4614263
94296,11.852353
94297,11.109891
94298,4.5268264
94299,10.402496
94300,8.960844
94301,8.498187
94302,14.207193
94303,11.406493
94304,3.9003084
94305,13.1921
94306,9.656195
94307,15.982163
94308,10.550356
94309,5.8859277
94310,3.755129
94311,15.050116
94312,9.07102
94313,9.863737
94314,13.377479
94315,21.367468
94316,19.1155
94317,10.494665
94318,10.721266
94319,11.418592
94320,8.103956
94321,6.8799467
94322,18.823812
94323,7.376397
94324,4.3456054
94325,10.204321
94326,12.032635
94327,7.153841
94328,7.08943
94329,10.639225
94330,6.409578
94331,3.544625
94332,15.456062
94333,13.937818
94334,3.7914917
94335,13.249422
94336,12.917131
94337,14.512329
94338,2.8308942
94339,12.718842
94340,5.8984227
94341,9.9285145
94342,16.032154
94343,9.950893
94344,9.232878
94345,10.968049
94346,17.645079
94347,3.5020208
94348,19.182356
94349,15.033716
94350,12.428951
94351,10.272713
94352,14.560871
94353,25.198908
94354,16.15983
94355,19.54859
94356,13.48418
94357,10.48608
94358,9.858338
94359,10.06883
94360,10.787299
94361,7.4134803
94362,15.771892
94363,16.217047
94364,25.576988
94365,9.892039
94366,11.321002
94367,17.358587
94368,12.406988
94369,16.27884
94370,9.675149
94371,13.185965
94372,12.52254
94373,13.953034
94374,7.571797
94375,3.489427
94376,10.533597
94377,4.9197865
94378,12.73447
94379,12.605422
94380,3.6864927
94381,10.775831
94382,10.464663
94383,17.138184
94384,10.830584
94385,6.909192
94386,20.216604
94387,16.990091
94388,11.154685
94389,7.508303
94390,4.1647835
94391,5.95934
94392,11.737623
94393,10.79379
94394,5.652505
94395,12.54165
94396,9.560367
94397,22.201136
94398,9.807312
94399,9.920048
94400,6.3989015
94401,7.5155306
94402,13.831999
94403,10.947315
94404,11.214669
94405,11.426828
94406,13.735101
94407,17.239546
94408,4.475442
94409,13.518561
94410,9.167242
94411,7.8510303
94412,9.384466
94413,14.963529
94414,8.721039
94415,6.6954393
94416,5.047636
94417,3.3619738
94418,9.685228
94419,13.877648
94420,5.0632625
94421,17.412231
94422,5.5803103
94423,10.33316
94424,5.664369
94425,8.967527
94426,11.371868
94427,11.1120825
94428,15.79731
94429,13.763191
94430,4.7158747
94431,12.490685
94432,11.710329
94433,14.625725
94434,17.406956
94435,9.403437
94436,13.27375
94437,4.611925
94438,10.37981
94439,13.758046
94440,10.532073
94441,14.247766
94442,11.248004
94443,11.917648
94444,11.217467
94445,12.387281
94446,12.353398
94447,11.082087
94448,6.1427608
94449,22.261744
94450,10.371664
94451,17.510126
94452,14.470375
94453,12.97728
94454,13.291439
94455,10.391289
94456,17.301748
94457,10.270722
94458,6.3915157
94459,17.736275
94460,11.366236
94461,3.139262
94462,10.147477
94463,14.328316
94464,11.281726
94465,11.387468
94466,17.521769
94467,20.071623
94468,22.704884
94469,4.860243
94470,17.017817
94471,11.952267
94472,4.5197015
94473,10.746437
94474,13.004969
94475,12.47153
94476,24.975279
94477,14.301479
94478,13.016079
94479,19.525524
94480,17.139452
94481,10.930124
94482,6.253265
94483,6.369902
94484,4.66753
94485,16.485912
94486,11.809516
94487,17.527967
94488,15.415791
94489,8.800848
94490,20.30622
94491,4.1069484
94492,11.128044
94493,12.00124
94494,3.5864367
94495,14.842852
94496,18.429476
94497,10.919907
94498,8.720804
94499,14.974388
94500,4.848261
94501,13.501567
94502,9.712198
94503,8.561432
94504,15.4924965
94505,20.15291
94506,14.181898
94507,10.256447
94508,11.745392
94509,6.6486597
94510,17.698776
94511,11.085548
94512,10.663259
94513,11.243693
94514,16.964315
94515,12.840147
94516,10.362955
94517,10.509631
94518,8.197429
94519,17.953127
94520,15.33495
94521,11.087434
94522,17.555779
94523,16.534737
94524,12.265706
94525,10.405567
94526,14.186962
94527,5.40426
94528,11.804597
94529,4.809986
94530,11.957453
94531,11.012053
94532,4.712571
94533,6.310007
94534,20.406155
94535,14.205997
94536,17.20334
94537,9.05197
94538,12.540466
94539,11.126984
94540,12.857426
94541,11.436857
94542,16.07679
94543,10.741888
94544,10.158923
94545,11.728647
94546,4.9638524
94547,10.972465
94548,13.99918
94549,11.579229
94550,5.004574
94551,10.404905
94552,11.659954
94553,11.102008
94554,18.341108
94555,2.8250587
94556,6.858885
94557,4.514356
94558,17.497442
94559,29.056469
94560,13.5185585
94561,5.294201
94562,21.797432
94563,20.111368
94564,22.623438
94565,16.543325
94566,7.1806755
94567,10.561198
94568,10.861588
94569,13.03051
94570,7.2678404
94571,5.2364297
94572,5.862946
94573,10.39973
94574,3.0239367
94575,9.810215
94576,17.928688
94577,11.339416
94578,19.741425
94579,10.384674
94580,14.60449
94581,14.800452
94582,2.949323
94583,11.33993
94584,21.767479
94585,13.175806
94586,15.387264
94587,5.088583
94588,20.960066
94589,6.5952187
94590,17.734262
94591,11.570059
94592,11.347448
94593,15.337837
94594,6.3928666
94595,8.641146
94596,13.541542
94597,6.0764704
94598,8.534192
94599,14.480311
94600,12.7092705
94601,8.501191
94602,15.00539
94603,10.940992
94604,15.011361
94605,11.498241
94606,17.295206
94607,18.51276
94608,12.337014
94609,13.069959
94610,10.662474
94611,13.640878
94612,16.661306
94613,5.2848053
94614,20.06273
94615,10.275282
94616,4.7118177
94617,13.150118
94618,9.961775
94619,10.262602
94620,11.287306
94621,20.775743
94622,11.619871
94623,8.280966
94624,11.286871
94625,10.847126
94626,16.902323
94627,16.23473
94628,10.601639
94629,12.010561
94630,15.286039
94631,9.3057575
94632,13.784864
94633,4.454383
94634,3.78536
94635,20.54112
94636,15.155453
94637,16.868917
94638,18.184032
94639,22.439928
94640,11.896506
94641,5.9933558
94642,11.374111
94643,8.353949
94644,21.777786
94645,20.459436
94646,10.818807
94647,3.3773115
94648,12.882793
94649,10.414751
94650,13.659927
94651,18.74208
94652,13.519126
94653,19.257877
94654,7.562799
94655,21.881933
94656,16.900856
94657,13.118967
94658,9.509171
94659,11.695944
94660,13.853189
94661,17.60737
94662,21.044783
94663,4.247296
94664,17.789661
94665,10.411574
94666,4.031945
94667,12.034929
94668,15.708621
94669,13.0599575
94670,12.544477
94671,9.11254
94672,10.350542
94673,4.742754
94674,2.8606143
94675,11.130594
94676,17.350018
94677,10.588319
94678,8.881142
94679,10.47134
94680,4.5247083
94681,14.015649
94682,8.093008
94683,12.156588
94684,9.589792
94685,10.567497
94686,17.57781
94687,13.775902
94688,14.256121
94689,9.7741165
94690,16.693031
94691,8.217413
94692,14.500646
94693,16.291317
94694,14.46417
94695,23.083216
94696,13.219956
94697,5.5331345
94698,3.8179798
94699,9.93244
94700,20.838495
94701,12.325046
94702,4.2556458
94703,8.933037
94704,18.994059
94705,14.166508
94706,11.904284
94707,11.486679
94708,11.154476
94709,11.572645
94710,18.75407
94711,14.551634
94712,10.828779
94713,4.4814086
94714,11.284453
94715,15.573986
94716,13.158613
94717,4.063133
94718,13.629436
94719,11.063487
94720,12.73037
94721,7.0864773
94722,13.2413025
94723,4.5735917
94724,5.841325
94725,12.50778
94726,10.785323
94727,2.8140495
94728,4.129808
94729,7.359254
94730,10.827483
94731,6.8335347
94732,11.948427
94733,7.655572
94734,19.02877
94735,4.49514
94736,10.484309
94737,10.190519
94738,12.36499
94739,17.488256
94740,14.562586
94741,6.168892
94742,9.138243
94743,10.242104
94744,10.195539
94745,10.953241
94746,11.090728
94747,13.650117
94748,16.454262
94749,10.223986
94750,12.644667
94751,14.838396
94752,19.377974
94753,14.329729
94754,14.679613
94755,12.067247
94756,20.558804
94757,9.506409
94758,13.320999
94759,15.028409
94760,11.737928
94761,13.727325
94762,10.666437
94763,6.0433846
94764,16.81514
94765,12.565039
94766,14.370711
94767,5.1336117
94768,14.996277
94769,6.9242005
94770,4.8023796
94771,11.670194
94772,6.621795
94773,18.218035
94774,9.899044
94775,14.484876
94776,5.2375126
94777,19.90293
94778,8.740083
94779,16.87525
94780,13.945656
94781,10.812023
94782,9.109156
94783,21.57857
94784,12.475965
94785,10.105383
94786,13.258232
94787,9.409515
94788,5.8727455
94789,12.331326
94790,5.0378704
94791,4.9236293
94792,17.318043
94793,16.096565
94794,7.6652384
94795,13.184025
94796,3.9096687
94797,8.038955
94798,8.91909
94799,11.291378
94800,5.464644
94801,5.075664
94802,6.4949102
94803,19.167418
94804,4.918474
94805,11.37778
94806,15.127964
94807,8.479962
94808,9.590053
94809,8.865912
94810,8.044613
94811,12.364134
94812,10.233646
94813,11.669825
94814,10.299158
94815,17.021368
94816,8.600049
94817,9.239805
94818,12.993654
94819,10.694279
94820,21.9066
94821,15.957492
94822,4.378036
94823,5.9373918
94824,9.604303
94825,11.68453
94826,12.70134
94827,6.406021
94828,11.1851425
94829,11.70927
94830,10.671757
94831,16.133945
94832,3.1369588
94833,9.373778
94834,10.294842
94835,4.523555
94836,4.7518125
94837,7.312069
94838,11.916289
94839,13.15282
94840,13.614396
94841,4.85581
94842,7.877735
94843,5.1504564
94844,8.158955
94845,20.566177
94846,14.783902
94847,13.380345
94848,16.10865
94849,10.722604
94850,8.303269
94851,11.228783
94852,15.152191
94853,10.725038
94854,14.068583
94855,5.0475903
94856,6.6179705
94857,13.736894
94858,6.452317
94859,6.0018053
94860,8.576024
94861,18.363752
94862,16.017778
94863,16.218723
94864,6.145522
94865,19.983068
94866,11.176666
94867,13.764286
94868,10.330078
94869,17.355604
94870,8.371587
94871,13.087549
94872,8.668851
94873,6.132679
94874,7.4339504
94875,5.7862864
94876,8.335607
94877,11.904214
94878,21.44448
94879,11.62294
94880,18.613615
94881,14.738928
94882,13.099783
94883,14.705442
94884,12.745438
94885,10.021621
94886,11.948375
94887,12.888063
94888,9.447237
94889,15.373447
94890,21.996643
94891,12.440524
94892,6.625049
94893,8.651115
94894,11.162931
94895,9.302974
94896,7.121315
94897,21.503782
94898,6.8796945
94899,14.760609
94900,10.354486
94901,4.912438
94902,9.345256
94903,10.421378
94904,13.5343
94905,9.95084
94906,16.426605
94907,20.061544
94908,12.972107
94909,13.025684
94910,13.479101
94911,5.6539326
94912,16.948627
94913,12.365162
94914,9.103703
94915,5.43693
94916,7.658894
94917,9.727017
94918,13.085035
94919,16.022675
94920,12.76288
94921,14.009361
94922,3.342841
94923,14.133432
94924,5.155677
94925,3.6654682
94926,12.057457
94927,10.300237
94928,11.155092
94929,4.5255647
94930,4.685953
94931,11.4341345
94932,9.59734
94933,4.6453257
94934,8.728783
94935,10.636299
94936,11.56963
94937,10.099474
94938,9.736493
94939,13.725622
94940,10.51417
94941,23.3721
94942,9.160187
94943,5.3355083
94944,10.506079
94945,14.132511
94946,14.270485
94947,10.112402
94948,10.541825
94949,10.45241
94950,11.247864
94951,19.423231
94952,10.781854
94953,10.281221
94954,7.0337744
94955,15.695796
94956,13.9675665
94957,19.59296
94958,13.299227
94959,17.90261
94960,3.9777346
94961,10.686316
94962,9.03265
94963,8.909542
94964,11.412976
94965,11.92064
94966,13.598981
94967,14.377445
94968,12.557676
94969,11.3329115
94970,8.418742
94971,4.8169994
94972,2.840643
94973,19.591726
94974,22.260818
94975,14.739014
94976,11.556903
94977,6.1314845
94978,11.791325
94979,12.387159
94980,5.9120893
94981,16.170212
94982,10.86235
94983,9.588903
94984,4.998536
94985,6.6696324
94986,7.8828673
94987,11.200679
94988,11.233684
94989,17.017786
94990,11.371582
94991,12.059839
94992,9.2280445
94993,10.093254
94994,20.79556
94995,14.433039
94996,10.8334
94997,10.075836
94998,4.504045
94999,12.425243
95000,13.994122
95001,11.410624
95002,4.1949077
95003,10.414734
95004,16.88727
95005,11.439633
95006,6.5116463
95007,5.6227217
95008,11.068357
95009,11.587622
95010,16.37452
95011,11.855097
95012,17.679243
95013,5.7201347
95014,10.862513
95015,13.980874
95016,10.95019
95017,14.731892
95018,10.57589
95019,12.407026
95020,11.0341835
95021,11.943096
95022,8.968092
95023,16.69419
95024,17.81057
95025,4.349171
95026,5.0921354
95027,18.775366
95028,10.678394
95029,3.702456
95030,14.680252
95031,4.2657294
95032,11.85877
95033,4.6382427
95034,9.002356
95035,8.805033
95036,3.734167
95037,9.397109
95038,11.098048
95039,19.239023
95040,5.4623446
95041,13.25798
95042,12.415689
95043,10.44646
95044,11.719845
95045,4.7131014
95046,10.618429
95047,8.826512
95048,16.842093
95049,4.027782
95050,8.54691
95051,10.22497
95052,18.320972
95053,9.47019
95054,11.280772
95055,11.737501
95056,6.2456694
95057,4.4025574
95058,14.702036
95059,12.3674965
95060,9.447331
