,best_NN_score_alpha1_tr
84579,10.256696
84580,13.035416
84581,13.379471
84582,16.45929
84583,17.218287
84584,13.128416
84585,9.409246
84586,17.113264
84587,13.137611
84588,9.753886
84589,7.406446
84590,10.6584425
84591,4.333234
84592,4.108715
84593,9.417051
84594,14.348335
84595,10.361847
84596,6.6211433
84597,10.388329
84598,10.50295
84599,3.8862183
84600,8.086633
84601,4.6930227
84602,9.744826
84603,11.843847
84604,9.279028
84605,17.090425
84606,11.577216
84607,4.562379
84608,14.065576
84609,9.577211
84610,5.6181517
84611,10.917182
84612,8.386479
84613,4.0522265
84614,15.161148
84615,13.027289
84616,5.234374
84617,6.400188
84618,9.794254
84619,6.439152
84620,4.57602
84621,13.950354
84622,17.871416
84623,13.083054
84624,11.677297
84625,7.0086184
84626,8.322199
84627,12.746524
84628,4.4986525
84629,12.372761
84630,8.250601
84631,3.4962833
84632,12.912563
84633,4.223417
84634,11.330872
84635,18.159058
84636,12.064684
84637,17.148714
84638,7.041312
84639,9.931952
84640,11.14975
84641,9.836056
84642,11.321555
84643,13.714207
84644,9.306455
84645,11.508068
84646,10.566142
84647,7.7356462
84648,11.715686
84649,9.887534
84650,9.3993635
84651,9.016533
84652,9.9970875
84653,3.5319858
84654,12.629576
84655,3.7559454
84656,8.358228
84657,13.430021
84658,8.665546
84659,10.135159
84660,15.080079
84661,3.3742201
84662,10.8375
84663,19.403284
84664,7.2825756
84665,4.335795
84666,4.236721
84667,10.204784
84668,9.161184
84669,9.5462
84670,8.216058
84671,6.1569505
84672,5.907365
84673,7.9696727
84674,10.501894
84675,9.952505
84676,3.6375527
84677,2.6312668
84678,10.091444
84679,13.710096
84680,4.1031375
84681,12.0453415
84682,10.742711
84683,8.153504
84684,12.566928
84685,9.7399235
84686,17.502611
84687,9.973719
84688,5.964267
84689,4.233964
84690,9.274363
84691,15.330038
84692,9.477527
84693,6.4469247
84694,9.2805805
84695,13.74432
84696,9.7042885
84697,11.904675
84698,14.2891035
84699,7.565995
84700,10.314779
84701,11.898777
84702,17.155455
84703,8.134746
84704,11.075376
84705,20.318438
84706,12.915766
84707,12.108174
84708,5.169989
84709,4.790889
84710,7.938881
84711,11.782171
84712,12.066679
84713,7.8762994
84714,10.370602
84715,13.996537
84716,7.669613
84717,12.846628
84718,7.6741867
84719,15.148788
84720,4.8195434
84721,17.007265
84722,5.88649
84723,7.561356
84724,5.5360675
84725,10.5305
84726,13.53311
84727,10.235955
84728,9.208254
84729,12.667491
84730,12.361973
84731,12.601683
84732,16.42525
84733,15.592026
84734,11.956766
84735,17.90074
84736,14.5070305
84737,4.271053
84738,11.657146
84739,9.937839
84740,7.5531406
84741,14.708937
84742,11.21614
84743,15.834649
84744,9.269088
84745,8.902542
84746,8.845272
84747,5.0391684
84748,11.372547
84749,7.0242987
84750,17.969837
84751,9.7293415
84752,12.075737
84753,8.227823
84754,4.436821
84755,4.9318
84756,6.0876474
84757,4.3714604
84758,11.920865
84759,5.9105396
84760,7.9782743
84761,9.394557
84762,11.122433
84763,10.793571
84764,5.690571
84765,10.525618
84766,8.796043
84767,5.1689196
84768,13.396569
84769,7.345021
84770,14.107449
84771,5.4944553
84772,12.165697
84773,9.344218
84774,15.003253
84775,12.104236
84776,8.922816
84777,15.145199
84778,4.612299
84779,5.139085
84780,7.3925095
84781,4.4073877
84782,15.42738
84783,8.938077
84784,4.061745
84785,8.126304
84786,10.368278
84787,19.747112
84788,15.018983
84789,9.4772415
84790,14.979783
84791,12.026
84792,11.329419
84793,11.11001
84794,8.103275
84795,10.016283
84796,13.355374
84797,8.80802
84798,8.81662
84799,15.833662
84800,9.354095
84801,3.9528403
84802,4.1090026
84803,7.723461
84804,8.600433
84805,4.970234
84806,13.045483
84807,14.556339
84808,5.181839
84809,10.261965
84810,6.422952
84811,13.11188
84812,8.047278
84813,16.37285
84814,16.63156
84815,4.8297167
84816,16.162682
84817,8.034747
84818,9.683988
84819,17.43161
84820,5.519109
84821,10.8685
84822,7.3613443
84823,9.816612
84824,3.843483
84825,5.988345
84826,17.242498
84827,13.321831
84828,16.918098
84829,10.73391
84830,9.792706
84831,12.967538
84832,11.354002
84833,10.151129
84834,17.227604
84835,13.459526
84836,13.694228
84837,10.783337
84838,9.373388
84839,8.960101
84840,9.029145
84841,8.757721
84842,11.227865
84843,8.771171
84844,5.6084824
84845,8.274308
84846,9.956957
84847,7.539721
84848,14.297281
84849,11.845448
84850,15.133154
84851,13.264234
84852,3.385393
84853,9.884386
84854,17.519747
84855,9.164753
84856,12.074365
84857,7.3005905
84858,6.9489274
84859,11.975235
84860,13.026629
84861,9.769032
84862,12.006542
84863,13.099386
84864,13.935704
84865,13.380799
84866,12.609287
84867,12.780419
84868,6.027423
84869,12.120186
84870,10.202317
84871,13.784044
84872,9.129215
84873,5.406742
84874,11.387564
84875,12.406124
84876,4.7753825
84877,4.974238
84878,7.8239775
84879,13.836248
84880,4.405471
84881,11.537183
84882,9.22552
84883,8.24197
84884,4.594108
84885,3.9770472
84886,9.690218
84887,14.039627
84888,6.215632
84889,6.7131085
84890,5.7954435
84891,13.530718
84892,17.639706
84893,12.513298
84894,2.8209035
84895,12.357914
84896,8.490541
84897,5.530077
84898,9.9323845
84899,7.9591
84900,5.1751413
84901,8.828456
84902,8.283331
84903,9.771619
84904,16.83189
84905,10.875169
84906,8.68302
84907,6.0124874
84908,7.4752345
84909,12.345655
84910,8.055902
84911,9.290137
84912,9.675299
84913,13.87662
84914,10.688488
84915,9.480291
84916,3.3582633
84917,10.928894
84918,4.5575004
84919,18.34577
84920,9.561934
84921,5.0051517
84922,12.325129
84923,10.263638
84924,5.5314603
84925,3.4626465
84926,6.8046427
84927,7.5499334
84928,10.208311
84929,9.664793
84930,11.912994
84931,11.091808
84932,16.088066
84933,23.065306
84934,14.874358
84935,7.725915
84936,12.828376
84937,15.336614
84938,5.985016
84939,13.527469
84940,18.964571
84941,4.0435634
84942,13.377964
84943,9.616768
84944,9.259016
84945,10.477858
84946,3.6659036
84947,4.767682
84948,7.63525
84949,12.482794
84950,4.2331295
84951,13.01255
84952,5.750821
84953,3.8232048
84954,8.41732
84955,8.564312
84956,6.505278
84957,8.610118
84958,3.4134781
84959,7.958513
84960,4.227276
84961,7.5002937
84962,6.319176
84963,10.516798
84964,3.280644
84965,8.442386
84966,16.54051
84967,13.084813
84968,17.860975
84969,8.78363
84970,17.367155
84971,8.477996
84972,13.416027
84973,10.326522
84974,5.2989035
84975,10.104196
84976,13.6838875
84977,4.8840566
84978,5.3174043
84979,10.536154
84980,11.088019
84981,10.050104
84982,4.695306
84983,11.813644
84984,14.187437
84985,4.9836016
84986,13.820847
84987,14.412201
84988,4.432971
84989,4.7275686
84990,7.4920588
84991,11.587652
84992,10.144471
84993,14.548473
84994,11.498766
84995,14.073217
84996,9.986348
84997,13.6952505
84998,13.468144
84999,12.310108
85000,9.537233
85001,17.712996
85002,9.579487
85003,9.21843
85004,16.13993
85005,18.751745
85006,10.430794
85007,14.992977
85008,6.0032587
85009,4.0449405
85010,13.679637
85011,8.230754
85012,10.305353
85013,14.817152
85014,8.191594
85015,7.1117253
85016,10.055047
85017,6.914653
85018,9.953751
85019,13.009577
85020,15.193649
85021,9.354143
85022,5.5069246
85023,10.647366
85024,8.298156
85025,13.464287
85026,13.005025
85027,23.467907
85028,17.1871
85029,9.439659
85030,5.113501
85031,10.110234
85032,7.0972424
85033,18.509077
85034,7.840269
85035,13.148012
85036,16.433687
85037,8.819941
85038,7.861147
85039,13.026405
85040,14.816484
85041,7.082589
85042,9.857042
85043,11.821366
85044,14.240475
85045,3.7801774
85046,9.60907
85047,9.537264
85048,8.038918
85049,23.133476
85050,13.535259
85051,6.186729
85052,12.224013
85053,10.227103
85054,10.201769
85055,17.284966
85056,9.667439
85057,4.327966
85058,11.258585
85059,6.040113
85060,18.032358
85061,13.577534
85062,6.0408306
85063,9.909189
85064,13.175985
85065,14.724283
85066,8.761951
85067,3.1830165
85068,16.567898
85069,8.850509
85070,9.612082
85071,6.9079366
85072,8.244801
85073,4.297732
85074,9.898928
85075,11.633713
85076,6.607353
85077,15.050322
85078,3.9288766
85079,6.00494
85080,9.503053
85081,6.208147
85082,11.674139
85083,6.927666
85084,16.212774
85085,15.221558
85086,22.798376
85087,14.434834
85088,7.6464186
85089,17.165014
85090,12.060745
85091,8.686329
85092,9.768869
85093,13.285708
85094,13.451948
85095,11.945408
85096,15.671542
85097,8.274911
85098,11.805981
85099,10.742296
85100,9.317009
85101,12.408982
85102,8.308075
85103,13.095889
85104,3.485718
85105,8.447833
85106,12.155761
85107,15.366973
85108,3.212153
85109,15.975539
85110,15.675053
85111,10.85177
85112,10.087159
85113,8.061554
85114,17.587973
85115,9.912428
85116,8.741912
85117,15.69989
85118,12.379797
85119,20.812075
85120,10.408638
85121,8.068047
85122,9.208678
85123,5.149053
85124,8.810463
85125,8.704895
85126,16.702951
85127,11.241098
85128,16.514572
85129,8.860675
85130,12.200783
85131,9.82838
85132,9.541616
85133,5.818313
85134,7.696521
85135,8.579201
85136,8.25949
85137,4.108682
85138,14.279517
85139,13.06489
85140,13.758459
85141,12.934226
85142,11.235775
85143,16.71778
85144,15.462203
85145,8.910181
85146,9.623049
85147,8.456215
85148,13.527784
85149,10.6814575
85150,4.740096
85151,12.230593
85152,9.621611
85153,11.081614
85154,9.6935005
85155,14.119986
85156,18.351355
85157,8.219229
85158,14.472752
85159,12.231432
85160,9.835876
85161,4.710635
85162,12.839469
85163,4.375104
85164,5.8097186
85165,9.479462
85166,7.1761484
85167,12.674658
85168,9.327252
85169,12.058809
85170,7.9114494
85171,3.326722
85172,16.480669
85173,14.215897
85174,13.686723
85175,9.149261
85176,15.477483
85177,9.682734
85178,9.736326
85179,8.738381
85180,13.088556
85181,17.161764
85182,8.002588
85183,7.782281
85184,8.446014
85185,11.870557
85186,7.8635964
85187,16.577776
85188,14.207649
85189,15.594194
85190,12.803604
85191,9.499048
85192,8.331692
85193,8.750246
85194,8.194786
85195,7.6594357
85196,9.497751
85197,8.885437
85198,11.814074
85199,18.289412
85200,5.0338993
85201,5.4817
85202,11.825897
85203,12.354052
85204,13.98671
85205,8.362755
85206,6.3603244
85207,14.606596
85208,5.0741296
85209,3.598307
85210,8.25913
85211,10.37298
85212,9.286178
85213,11.654776
85214,12.058796
85215,13.956794
85216,8.3874855
85217,3.9597037
85218,4.350194
85219,16.079102
85220,8.832733
85221,10.431736
85222,13.90143
85223,9.087896
85224,5.347845
85225,9.840364
85226,5.3302436
85227,14.238949
85228,11.961145
85229,9.387976
85230,4.685976
85231,10.20018
85232,11.800455
85233,9.118879
85234,4.657174
85235,11.846361
85236,8.183961
85237,7.0772314
85238,9.409088
85239,9.055166
85240,20.717512
85241,6.060241
85242,7.7650623
85243,13.54776
85244,5.698724
85245,3.3950708
85246,12.786144
85247,4.0733137
85248,4.450999
85249,8.555203
85250,12.30616
85251,12.483015
85252,5.6583114
85253,6.376912
85254,10.273556
85255,17.11236
85256,10.575233
85257,10.737997
85258,11.73838
85259,10.5459
85260,5.336169
85261,3.6251981
85262,16.48444
85263,11.994136
85264,10.665377
85265,15.789448
85266,12.851229
85267,9.113813
85268,3.6994781
85269,11.63105
85270,9.740288
85271,13.6829605
85272,12.934729
85273,13.664356
85274,11.643387
85275,12.40409
85276,13.580063
85277,12.46922
85278,9.65307
85279,11.646715
85280,14.7231045
85281,5.6083813
85282,16.587122
85283,18.649035
85284,7.56657
85285,7.629711
85286,19.28149
85287,11.917469
85288,10.293414
85289,10.258902
85290,10.465449
85291,7.8468814
85292,9.184877
85293,9.823615
85294,9.204769
85295,10.98298
85296,10.482296
85297,8.70406
85298,5.1826353
85299,10.103004
85300,14.562138
85301,15.446404
85302,10.268246
85303,15.507434
85304,13.66738
85305,4.2793236
85306,7.0135746
85307,4.647391
85308,8.942841
85309,8.141367
85310,5.153204
85311,11.886492
85312,10.535744
85313,6.4878035
85314,11.179693
85315,9.276453
85316,14.07036
85317,7.670014
85318,10.528765
85319,13.039539
85320,10.368629
85321,4.8584003
85322,8.384479
85323,7.5711412
85324,8.152092
85325,5.0029902
85326,12.021067
85327,15.576788
85328,14.8299
85329,14.940057
85330,12.702534
85331,10.793072
85332,17.290667
85333,10.254373
85334,9.223258
85335,5.93554
85336,11.140308
85337,10.85918
85338,12.894827
85339,4.486377
85340,7.8029413
85341,8.9732275
85342,19.524046
85343,2.636327
85344,9.4548435
85345,7.384594
85346,4.106415
85347,5.3343134
85348,6.0711966
85349,7.5407944
85350,4.7297177
85351,10.012812
85352,5.5614486
85353,11.425955
85354,9.68635
85355,10.160656
85356,10.383642
85357,16.004543
85358,5.781594
85359,10.678856
85360,8.208348
85361,9.105414
85362,11.921066
85363,14.638726
85364,5.7950315
85365,13.880972
85366,10.51689
85367,8.82786
85368,12.106065
85369,15.206153
85370,9.18201
85371,5.288847
85372,11.621144
85373,5.6846046
85374,12.96603
85375,3.8920672
85376,10.822187
85377,3.7611976
85378,10.344319
85379,10.542885
85380,19.239763
85381,9.918077
85382,11.152011
85383,7.772835
85384,9.917627
85385,10.773762
85386,7.10091
85387,10.838846
85388,13.463556
85389,14.405893
85390,9.955193
85391,8.956837
85392,18.559443
85393,4.726819
85394,4.1676984
85395,8.465539
85396,4.740362
85397,10.74913
85398,4.197431
85399,4.826337
85400,8.829735
85401,5.002032
85402,9.574198
85403,11.045454
85404,9.765106
85405,11.652848
85406,11.370917
85407,10.47163
85408,12.774246
85409,2.5356696
85410,6.861167
85411,10.58194
85412,15.730202
85413,9.849409
85414,17.166773
85415,9.831879
85416,4.595731
85417,18.081848
85418,6.2708573
85419,8.226213
85420,12.550951
85421,6.8242908
85422,10.381355
85423,8.631704
85424,11.467748
85425,12.12303
85426,8.280684
85427,9.265756
85428,16.418821
85429,18.673697
85430,10.490795
85431,4.7251873
85432,14.766521
85433,17.197592
85434,16.279898
85435,8.097286
85436,9.71434
85437,8.782321
85438,10.262098
85439,12.70829
85440,10.006171
85441,3.8588142
85442,11.18226
85443,10.345432
85444,11.12903
85445,8.373143
85446,14.278826
85447,9.683687
85448,4.7661633
85449,9.950866
85450,8.227589
85451,12.27188
85452,3.8571122
85453,16.774769
85454,11.988109
85455,8.525192
85456,3.8065293
85457,10.027542
85458,15.695763
85459,11.910756
85460,20.396574
85461,11.002366
85462,10.070583
85463,4.493377
85464,14.162734
85465,6.0228357
85466,14.469244
85467,19.064196
85468,11.269595
85469,10.255102
85470,7.905734
85471,11.184671
85472,4.743884
85473,13.366568
85474,12.585868
85475,9.557668
85476,16.156076
85477,14.714953
85478,11.063455
85479,6.6062202
85480,4.228829
85481,9.27032
85482,14.032335
85483,6.391264
85484,11.710684
85485,10.433947
85486,8.544922
85487,4.2815523
85488,3.3120558
85489,15.184679
85490,8.489241
85491,10.564619
85492,13.203606
85493,8.765495
85494,9.144761
85495,6.706308
85496,8.595382
85497,8.006343
85498,10.311201
85499,8.109236
85500,5.850684
85501,10.598627
85502,8.033402
85503,5.1424084
85504,5.247246
85505,12.401754
85506,12.888796
85507,9.392662
85508,9.5258465
85509,13.749082
85510,6.880693
85511,9.196363
85512,4.429455
85513,9.456424
85514,9.956989
85515,15.630907
85516,9.259555
85517,12.8374405
85518,6.1289988
85519,16.951122
85520,5.759762
85521,10.663574
85522,9.260421
85523,9.849728
85524,10.027099
85525,10.67503
85526,10.610341
85527,9.779148
85528,12.125662
85529,17.247225
85530,15.942443
85531,3.2168808
85532,22.48033
85533,11.107622
85534,5.837349
85535,8.36944
85536,8.955689
85537,18.50542
85538,10.970987
85539,4.9939413
85540,10.785331
85541,13.169917
85542,15.279829
85543,10.725488
85544,13.6665
85545,11.045535
85546,8.87021
85547,8.475065
85548,5.4741063
85549,13.186221
85550,10.392258
85551,4.604391
85552,9.169868
85553,10.746026
85554,10.729674
85555,18.43506
85556,18.229094
85557,7.474261
85558,10.309841
85559,14.731707
85560,11.50643
85561,8.125133
85562,9.126704
85563,10.915028
85564,11.452694
85565,13.312429
85566,11.943625
85567,4.851454
85568,3.955995
85569,11.149822
85570,17.495777
85571,10.627107
85572,3.826668
85573,11.158796
85574,12.828326
85575,11.548479
85576,9.342741
85577,8.755785
85578,10.956984
85579,3.3226726
85580,4.6203165
85581,10.148647
85582,10.051504
85583,9.629579
85584,16.287844
85585,8.801565
85586,17.067621
85587,5.7635107
85588,9.19336
85589,9.52685
85590,7.679804
85591,9.94089
85592,7.0559287
85593,13.931492
85594,11.707779
85595,11.189806
85596,6.3452296
85597,8.245314
85598,4.6420107
85599,9.2626
85600,12.803749
85601,9.09548
85602,17.800423
85603,9.945759
85604,10.608487
85605,23.218996
85606,16.419289
85607,4.930666
85608,5.013424
85609,24.179136
85610,17.15676
85611,14.130545
85612,14.26649
85613,9.313002
85614,6.930487
85615,9.574577
85616,15.481722
85617,16.741455
85618,9.368953
85619,18.501528
85620,7.786645
85621,17.9234
85622,10.124413
85623,7.707429
85624,6.0525565
85625,10.039582
85626,12.580976
85627,3.2217155
85628,4.67411
85629,7.5481424
85630,8.692825
85631,16.941324
85632,12.356298
85633,8.3853855
85634,10.933708
85635,8.972263
85636,10.094835
85637,7.335158
85638,20.829937
85639,6.925328
85640,15.195208
85641,10.598667
85642,17.035097
85643,10.627129
85644,11.420529
85645,10.987039
85646,7.5756536
85647,7.380434
85648,12.984075
85649,11.283472
85650,18.991903
85651,3.3479273
85652,11.681801
85653,13.078226
85654,12.61288
85655,15.317526
85656,7.8367405
85657,3.6314387
85658,9.960558
85659,9.989351
85660,6.2521954
85661,8.908131
85662,10.529484
85663,18.05176
85664,8.444661
85665,11.147653
85666,10.360991
85667,9.331385
85668,11.534985
85669,8.2817135
85670,10.681017
85671,8.2394495
85672,10.844932
85673,17.158613
85674,13.65382
85675,9.423374
85676,12.946766
85677,9.498348
85678,10.097775
85679,12.985852
85680,2.8766413
85681,8.32448
85682,17.440247
85683,4.4805264
85684,9.44931
85685,22.294413
85686,11.435337
85687,9.536694
85688,12.766636
85689,4.5133176
85690,9.269756
85691,10.958006
85692,6.3831267
85693,15.2785015
85694,9.135135
85695,13.3259945
85696,7.4346232
85697,15.481787
85698,12.03581
85699,11.970474
85700,4.9845057
85701,12.705504
85702,10.468334
85703,11.482055
85704,21.819323
85705,13.869503
85706,4.3293366
85707,5.6908665
85708,11.584116
85709,2.7879045
85710,15.083557
85711,13.990984
85712,4.370736
85713,11.501169
85714,9.311401
85715,4.637447
85716,13.4550705
85717,4.5165615
85718,9.29393
85719,8.023449
85720,6.466718
85721,7.975958
85722,4.4883733
85723,12.378353
85724,15.583139
85725,8.850671
85726,5.681389
85727,7.1905403
85728,12.184059
85729,11.730443
85730,17.359682
85731,9.017475
85732,15.631261
85733,9.042269
85734,9.224224
85735,16.950212
85736,4.3923855
85737,10.181564
85738,11.75693
85739,12.053806
85740,10.849678
85741,4.699219
85742,6.3306217
85743,9.319045
85744,14.122894
85745,17.189123
85746,8.7360325
85747,10.152384
85748,12.543957
85749,8.424957
85750,16.432953
85751,15.749936
85752,6.827951
85753,10.236535
85754,9.547197
85755,4.508162
85756,10.7916565
85757,4.0997124
85758,13.391093
85759,14.032389
85760,7.964863
85761,2.8722844
